Category,Date,No,Item,Size,Location,Classification,Price,Quantity,OPEX,Notes
APPAREL,01/08/2025,17,Black Happy Tiger,Small,OUTSIDE,,450,2,,
APPAREL,01/08/2025,17,Black Happy Tiger,Medium,INSIDE,,450,40,,
APPAREL,01/08/2025,17,Black Happy Tiger,Medium,OUTSIDE,,450,27,,
APPAREL,01/08/2025,17,Black Happy Tiger,Large,INSIDE,,450,50,1,
APPAREL,01/08/2025,17,Black Happy Tiger,Large,OUTSIDE,,450,54,1,
APPAREL,01/08/2025,17,Black Happy Tiger,XL,INSIDE,,450,60,1,
APPAREL,01/08/2025,17,Black Happy Tiger,XL,OUTSIDE,,450,41,1,
APPAREL,01/08/2025,17,Black Happy Tiger,2XL,INSIDE,,450,61,,
APPAREL,01/08/2025,17,Black Happy Tiger,2XL,OUTSIDE,,450,6,,
APPAREL,01/08/2025,17,Black Happy Tiger,3XL,INSIDE,,450,20,,
APPAREL,01/08/2025,17,Black Happy Tiger,3XL,OUTSIDE,,450,48,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,XS,INSIDE,,450,32,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,XS,OUTSIDE,,450,12,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,Small,INSIDE,,450,26,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,Small,OUTSIDE,,450,10,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,Medium,INSIDE,,450,50,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,Medium,OUTSIDE,,450,49,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,Large,INSIDE,,450,60,1,
APPAREL,01/08/2025,18,Yellow Happy Tiger,Large,OUTSIDE,,450,43,1,
APPAREL,01/08/2025,18,Yellow Happy Tiger,XL,INSIDE,,450,60,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,XL,OUTSIDE,,450,43,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,2XL,INSIDE,,450,20,,
APPAREL,01/08/2025,18,Yellow Happy Tiger,2XL,OUTSIDE,,450,67,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,XS,INSIDE,,450,30,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,XS,OUTSIDE,,450,8,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,Small,INSIDE,,450,10,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,Small,OUTSIDE,,450,10,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,Medium,INSIDE,,450,60,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,Medium,OUTSIDE,,450,8,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,Large,INSIDE,,450,70,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,Large,OUTSIDE,,450,8,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,XL,INSIDE,,450,90,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,XL,OUTSIDE,,450,4,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,2XL,INSIDE,,450,30,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,2XL,OUTSIDE,,450,27,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,3XL,INSIDE,,450,30,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,3XL,OUTSIDE,,450,23,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,4XL,INSIDE,,450,40,,
APPAREL,01/08/2025,19,Yelow Tiger Pattern,4XL,OUTSIDE,,450,6,,
APPAREL,01/08/2025,,Black Tiger Pattern,XS,INSIDE,,450,50,,
APPAREL,01/08/2025,,Black Tiger Pattern,XS,OUTSIDE,,450,0,,
APPAREL,01/08/2025,,Black Tiger Pattern,Small,INSIDE,,450,49,,
APPAREL,01/08/2025,,Black Tiger Pattern,Small,OUTSIDE,,450,2,,
APPAREL,01/08/2025,,Black Tiger Pattern,Medium,INSIDE,,450,98,,
APPAREL,01/08/2025,,Black Tiger Pattern,Medium,OUTSIDE,,450,0,,
APPAREL,01/08/2025,,Black Tiger Pattern,Large,INSIDE,,450,94,,
APPAREL,01/08/2025,,Black Tiger Pattern,Large,OUTSIDE,,450,0,,
APPAREL,01/08/2025,,Black Tiger Pattern,XL,INSIDE,,450,0,,
APPAREL,01/08/2025,,Black Tiger Pattern,XL,OUTSIDE,,450,0,,
APPAREL,01/08/2025,,Black Tiger Pattern,2XL,INSIDE,,450,50,,
APPAREL,01/08/2025,,Black Tiger Pattern,2XL,OUTSIDE,,450,0,,
APPAREL,01/08/2025,,Black Tiger Pattern,3XL,INSIDE,,450,49,,
APPAREL,01/08/2025,,Black Tiger Pattern,3XL,OUTSIDE,,450,10,,
APPAREL,01/08/2025,,Black Tiger Pattern,4XL,INSIDE,,450,50,,
APPAREL,01/08/2025,,Black Tiger Pattern,4XL,OUTSIDE,,450,9,,
APPAREL,01/08/2025,,Black Tiger Pattern,5XL,INSIDE,,450,28,,
APPAREL,01/08/2025,,Black Tiger Pattern,5XL,OUTSIDE,,450,0,,
APPAREL,01/08/2025,20,Yellow Script Shirt,XS,INSIDE,,450,54,,
APPAREL,01/08/2025,20,Yellow Script Shirt,XS,OUTSIDE,,450,17,,
APPAREL,01/08/2025,20,Yellow Script Shirt,Small,INSIDE,,450,42,,
APPAREL,01/08/2025,20,Yellow Script Shirt,Small,OUTSIDE,,450,3,,
APPAREL,01/08/2025,20,Yellow Script Shirt,Medium,INSIDE,,450,80,,
APPAREL,01/08/2025,20,Yellow Script Shirt,Medium,OUTSIDE,,450,22,,
APPAREL,01/08/2025,20,Yellow Script Shirt,Large,INSIDE,,450,80,,
APPAREL,01/08/2025,20,Yellow Script Shirt,Large,OUTSIDE,,450,1,,
APPAREL,01/08/2025,20,Yellow Script Shirt,XL,INSIDE,,450,80,,
APPAREL,01/08/2025,20,Yellow Script Shirt,XL,OUTSIDE,,450,1,,
APPAREL,01/08/2025,20,Yellow Script Shirt,2XL,INSIDE,,450,13,,
APPAREL,01/08/2025,20,Yellow Script Shirt,2XL,OUTSIDE,,450,13,,
APPAREL,01/08/2025,20,Yellow Script Shirt,5XL,INSIDE,,450,0,,
APPAREL,01/08/2025,20,Yellow Script Shirt,5XL,OUTSIDE,,450,0,,
APPAREL,01/08/2025,21,Black Script Shirt,XS,INSIDE,,,40,1,
APPAREL,01/08/2025,21,Black Script Shirt,XS,OUTSIDE,,,9,1,
APPAREL,01/08/2025,21,Black Script Shirt,Small,INSIDE,,,40,,
APPAREL,01/08/2025,21,Black Script Shirt,Small,OUTSIDE,,,11,,
APPAREL,01/08/2025,21,Black Script Shirt,Medium,INSIDE,,,99,,
APPAREL,01/08/2025,21,Black Script Shirt,Medium,OUTSIDE,,,0,,
APPAREL,01/08/2025,21,Black Script Shirt,Large,INSIDE,,,99,3,
APPAREL,01/08/2025,21,Black Script Shirt,Large,OUTSIDE,,,0,3,
APPAREL,01/08/2025,21,Black Script Shirt,XL,INSIDE,,,89,,
APPAREL,01/08/2025,21,Black Script Shirt,XL,OUTSIDE,,,0,,
APPAREL,01/08/2025,21,Black Script Shirt,2XL,INSIDE,,,40,1,
APPAREL,01/08/2025,21,Black Script Shirt,2XL,OUTSIDE,,,9,1,
APPAREL,01/08/2025,21,Black Script Shirt,3XL,INSIDE,,,40,,
APPAREL,01/08/2025,21,Black Script Shirt,3XL,OUTSIDE,,,9,,
APPAREL,01/08/2025,21,Black Script Shirt,4XL,INSIDE,,,40,,
APPAREL,01/08/2025,21,Black Script Shirt,4XL,OUTSIDE,,,10,,
APPAREL,01/08/2025,21,Black Script Shirt,5XL,INSIDE,,,28,,
APPAREL,01/08/2025,21,Black Script Shirt,5XL,OUTSIDE,,,0,,
APPAREL,01/08/2025,22,Black Sporty Shirt,XS,INSIDE,,450,30,,
APPAREL,01/08/2025,22,Black Sporty Shirt,XS,OUTSIDE,,450,31,,
APPAREL,01/08/2025,22,Black Sporty Shirt,Small,INSIDE,,450,30,,
APPAREL,01/08/2025,22,Black Sporty Shirt,Small,OUTSIDE,,450,35,,
APPAREL,01/08/2025,22,Black Sporty Shirt,Medium,INSIDE,,450,60,,
APPAREL,01/08/2025,22,Black Sporty Shirt,Medium,OUTSIDE,,450,40,,
APPAREL,01/08/2025,22,Black Sporty Shirt,Large,INSIDE,,450,40,,
APPAREL,01/08/2025,22,Black Sporty Shirt,Large,OUTSIDE,,450,28,,
APPAREL,01/08/2025,22,Black Sporty Shirt,XL,INSIDE,,450,70,,
APPAREL,01/08/2025,22,Black Sporty Shirt,XL,OUTSIDE,,450,19,,
APPAREL,01/08/2025,22,Black Sporty Shirt,2XL,INSIDE,,450,30,,
APPAREL,01/08/2025,22,Black Sporty Shirt,2XL,OUTSIDE,,450,25,,
APPAREL,01/08/2025,22,Black Sporty Shirt,3XL,INSIDE,,450,50,,
APPAREL,01/08/2025,22,Black Sporty Shirt,3XL,OUTSIDE,,450,25,,
APPAREL,01/08/2025,22,Black Sporty Shirt,4XL,INSIDE,,450,0,,
APPAREL,01/08/2025,22,Black Sporty Shirt,4XL,OUTSIDE,,450,0,,
APPAREL,01/08/2025,22,Black Sporty Shirt,5XL,INSIDE,,450,0,,
APPAREL,01/08/2025,22,Black Sporty Shirt,5XL,OUTSIDE,,450,0,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,XS,INSIDE,,450,30,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,XS,OUTSIDE,,450,54,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,Small,INSIDE,,450,50,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,Small,OUTSIDE,,450,29,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,Medium,INSIDE,,450,80,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,Medium,OUTSIDE,,450,32,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,Large,INSIDE,,450,100,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,Large,OUTSIDE,,450,18,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,XL,INSIDE,,450,100,1,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,XL,OUTSIDE,,450,28,1,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,2XL,INSIDE,,450,40,,
APPAREL,01/08/2025,23,Yellow Sporty Shirt,2XL,OUTSIDE,,450,39,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,Medium,INSIDE,,1900,0,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,Medium,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,Large,INSIDE,,1900,0,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,Large,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,XL,INSIDE,,1900,6,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,XL,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,2XL,INSIDE,,1900,5,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,2XL,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,3XL,INSIDE,,1900,1,,
APPAREL,01/08/2025,24,JUC Bomber Jacket,3XL,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,Small,INSIDE,,800,0,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,Small,OUTSIDE,,800,1,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,Medium,INSIDE,,800,0,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,Medium,OUTSIDE,,800,0,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,XL,INSIDE,,800,0,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,XL,OUTSIDE,,800,3,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,2XL,INSIDE,,800,0,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,2XL,OUTSIDE,,800,3,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,3XL,INSIDE,,800,0,,
APPAREL,01/08/2025,25,White Blaze Polo Shirt,3XL,OUTSIDE,,800,4,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,XS,INSIDE,,,0,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,XS,OUTSIDE,,,9,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,Small,INSIDE,,,10,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,Small,OUTSIDE,,,7,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,Medium,INSIDE,,,18,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,Medium,OUTSIDE,,,8,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,Large,INSIDE,,,13,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,Large,OUTSIDE,,,8,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,XL,INSIDE,,,4,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,XL,OUTSIDE,,,3,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,2XL,INSIDE,,,9,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,2XL,OUTSIDE,,,2,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,3XL,INSIDE,,,0,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,3XL,OUTSIDE,,,8,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,4XL,INSIDE,,,0,,
APPAREL,01/08/2025,,Black Blaze Polo Shirt,4XL,OUTSIDE,,,3,,
APPAREL,01/08/2025,26,Embroidery White Shirt,XS,INSIDE,,450,13,,
APPAREL,01/08/2025,26,Embroidery White Shirt,XS,OUTSIDE,,450,13,,
APPAREL,01/08/2025,26,Embroidery White Shirt,Small,INSIDE,,450,12,,
APPAREL,01/08/2025,26,Embroidery White Shirt,Small,OUTSIDE,,450,11,,
APPAREL,01/08/2025,26,Embroidery White Shirt,Medium,INSIDE,,450,2,,
APPAREL,01/08/2025,26,Embroidery White Shirt,Medium,OUTSIDE,,450,12,,
APPAREL,01/08/2025,26,Embroidery White Shirt,Large,INSIDE,,450,1,,
APPAREL,01/08/2025,26,Embroidery White Shirt,Large,OUTSIDE,,450,12,,
APPAREL,01/08/2025,26,Embroidery White Shirt,XL,INSIDE,,450,6,,
APPAREL,01/08/2025,26,Embroidery White Shirt,XL,OUTSIDE,,450,14,,
APPAREL,01/08/2025,26,Embroidery White Shirt,2XL,INSIDE,,450,4,,
APPAREL,01/08/2025,26,Embroidery White Shirt,2XL,OUTSIDE,,450,13,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,XS,INSIDE,,450,27,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,XS,OUTSIDE,,450,0,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,Small,INSIDE,,450,19,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,Small,OUTSIDE,,450,5,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,Medium,INSIDE,,450,14,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,Medium,OUTSIDE,,450,2,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,Large,INSIDE,,450,19,1,
APPAREL,01/08/2025,27,Embroidery Black Shirt,Large,OUTSIDE,,450,0,1,
APPAREL,01/08/2025,27,Embroidery Black Shirt,XL,INSIDE,,450,23,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,XL,OUTSIDE,,450,2,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,2XL,INSIDE,,450,19,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,2XL,OUTSIDE,,450,2,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,3XL,INSIDE,,450,11,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,3XL,OUTSIDE,,450,5,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,4XL,INSIDE,,450,12,,
APPAREL,01/08/2025,27,Embroidery Black Shirt,4XL,OUTSIDE,,450,6,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,XS,INSIDE,,450,0,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,XS,OUTSIDE,,450,0,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,Small,INSIDE,,450,0,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,Small,OUTSIDE,,450,0,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,Medium,INSIDE,,450,13,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,Medium,OUTSIDE,,450,3,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,Large,INSIDE,,450,15,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,Large,OUTSIDE,,450,0,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,XL,INSIDE,,450,13,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,XL,OUTSIDE,,450,1,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,2XL,INSIDE,,450,7,,
APPAREL,01/08/2025,28,Triple Black Embroidered Shirt,2XL,OUTSIDE,,450,0,,
APPAREL,01/08/2025,29,JYL Light Yellow Hoodie,XL,INSIDE,,1900,3,,
APPAREL,01/08/2025,29,JYL Light Yellow Hoodie,XL,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),Small,INSIDE,,1900,14,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),Small,OUTSIDE,,1900,3,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),Medium,INSIDE,,1900,25,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),Medium,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),Large,INSIDE,,1900,26,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),Large,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),XL,INSIDE,,1900,26,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),XL,OUTSIDE,,1900,9,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),2XL,INSIDE,,1900,15,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),2XL,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),3XL,INSIDE,,1900,12,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),3XL,OUTSIDE,,1900,7,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),4XL,INSIDE,,1900,17,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),4XL,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),5XL,INSIDE,,1900,20,,
APPAREL,01/08/2025,30,JYL Jacket (black/yellow green inside),5XL,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),Small,INSIDE,,1900,12,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),Small,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),Medium,INSIDE,,1900,20,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),Medium,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),Large,INSIDE,,1900,18,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),Large,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),XL,INSIDE,,1900,6,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),XL,OUTSIDE,,1900,3,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),2XL,INSIDE,,1900,28,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),2XL,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),3XL,INSIDE,,1900,27,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),3XL,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),4XL,INSIDE,,1900,26,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),4XL,OUTSIDE,,1900,3,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),5XL,INSIDE,,1900,27,,
APPAREL,01/08/2025,31,JYL Hoodie (black/yellow green inside),5XL,OUTSIDE,,1900,3,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,Medium,INSIDE,,1900,0,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,Medium,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,Large,INSIDE,,1900,0,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,Large,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,XL,INSIDE,,1900,7,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,XL,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,2XL,INSIDE,,1900,0,,
APPAREL,01/08/2025,32,JYL Hoodie (white/green/yellow,2XL,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,Small,INSIDE,,1900,0,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,Small,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,Medium,INSIDE,,1900,0,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,Medium,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,Large,INSIDE,,1900,5,1,
APPAREL,01/08/2025,33,Corp Black Windbreaker,Large,OUTSIDE,,1900,4,1,
APPAREL,01/08/2025,33,Corp Black Windbreaker,XL,INSIDE,,1900,10,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,XL,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,2XL,INSIDE,,1900,0,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,2XL,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,3XL,INSIDE,,1900,0,,
APPAREL,01/08/2025,33,Corp Black Windbreaker,3XL,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,XS,INSIDE,,1900,0,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,XS,OUTSIDE,,1900,8,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,Small,INSIDE,,1900,0,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,Small,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,Medium,INSIDE,,1900,0,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,Medium,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,Large,INSIDE,,1900,7,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,Large,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,XL,INSIDE,,1900,9,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,XL,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,2XL,INSIDE,,1900,15,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,2XL,OUTSIDE,,1900,3,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,3XL,INSIDE,,1900,22,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,3XL,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,4XL,INSIDE,,1900,24,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,4XL,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,5XL,INSIDE,,1900,22,,
APPAREL,01/08/2025,34,Cotton Brush Bomber Jacket,5XL,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,XS,INSIDE,,1900,15,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,XS,OUTSIDE,,1900,5,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,Small,INSIDE,,1900,15,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,Small,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,Medium,INSIDE,,1900,15,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,Medium,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,Large,INSIDE,,1900,14,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,Large,OUTSIDE,,1900,2,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,XL,INSIDE,,1900,15,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,XL,OUTSIDE,,1900,9,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,2XL,INSIDE,,1900,15,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,2XL,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,3XL,INSIDE,,1900,15,,
APPAREL,01/08/2025,35,Cotton Gray Hoodie,3XL,OUTSIDE,,1900,5,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,XS,INSIDE,,1900,4,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,XS,OUTSIDE,,1900,3,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,Small,INSIDE,,1900,4,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,Small,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,Medium,INSIDE,,1900,8,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,Medium,OUTSIDE,,1900,1,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,Large,INSIDE,,1900,27,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,Large,OUTSIDE,,1900,4,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,XL,INSIDE,,1900,32,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,XL,OUTSIDE,,1900,6,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,2XL,INSIDE,,1900,20,,
APPAREL,01/08/2025,36,Cotton  Black Jacket,2XL,OUTSIDE,,1900,7,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,Small,INSIDE,,1900,0,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,Small,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,Medium,INSIDE,,1900,0,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,Medium,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,Large,INSIDE,,1900,0,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,Large,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,XL,INSIDE,,1900,0,,
APPAREL,01/08/2025,37,JUC Black Jacket w/ red inside,XL,OUTSIDE,,1900,0,,
APPAREL,01/08/2025,38,JUC Corp Jacket,Small,INSIDE,,1900,12,2,
APPAREL,01/08/2025,38,JUC Corp Jacket,Small,OUTSIDE,,1900,5,2,
APPAREL,01/08/2025,38,JUC Corp Jacket,Medium,INSIDE,,1900,17,,
APPAREL,01/08/2025,38,JUC Corp Jacket,Medium,OUTSIDE,,1900,6,,
